//1	2	1	1	0	0	0	0
//Energy [eV]	MT XS[cm^2]
0.22963844925366278	2.2600847301528828e-17
0.2349520494049949	2.2600847301528828e-17
0.24038860085938624	2.2600847301528828e-17
0.2459509485849364	2.2600847301528828e-17
0.2516420033794129	2.2600847301528828e-17
0.25746474339348324	2.2600847301528828e-17
0.26342221568919233	2.2600847301528828e-17
0.2695175378345018	2.2600847301528828e-17
0.27575389953472446	2.2600847301528828e-17
0.2821345643017104	2.2600847301528828e-17
0.28866287116165457	2.2600847301528828e-17
0.29534223640242147	2.2600847301528828e-17
0.3021761553613026	2.2600847301528828e-17
0.3091682042541393	2.2600847301528828e-17
0.31632204204676967	2.2600847301528828e-17
0.3236414123697801	2.2600847301528828e-17
0.3311301454775612	2.2600847301528828e-17
0.3387921602526944	2.2600847301528828e-17
0.3466314662567177	2.2600847301528828e-17
0.35465216582834574	2.2600847301528828e-17
0.3628584562302382	2.2600847301528828e-17
0.3712546318454434	2.2600847301528828e-17
0.37984508642466597	2.2600847301528828e-17
0.3886343153855331	2.2600847301528828e-17
0.397626918165063	2.2600847301528828e-17
0.406827600626569	2.2600847301528828e-17
0.41624117752225487	2.2600847301528828e-17
0.42587257501279374	2.2600847301528828e-17
0.43572683324520556	2.2600847301528828e-17
0.44580910899038656	2.2600847301528828e-17
0.4561246783416668	2.2600847301528828e-17
0.46667893947580896	2.2600847301528828e-17
0.477477415477896	2.2600847301528828e-17
0.48852575723158237	2.2600847301528828e-17
0.49982974637622263	2.2600847301528828e-17
0.511395298332425	2.2600847301528828e-17
0.5232284653976149	2.2600847301528828e-17
0.5353354399132241	2.2600847301528828e-17
0.5477225575051662	2.2600847301528828e-17
0.5603963003992954	2.2600847301528828e-17
0.5733633008135792	2.2600847301528828e-17
0.5866303444287622	2.2600847301528828e-17
0.6002043739393406	2.2600847301528828e-17
0.6140924926866997	2.2600847301528828e-17
0.6283019683763201	2.2600847301528828e-17
0.6428402368809941	2.2600847301528828e-17
0.6577149061320483	2.2600847301528828e-17
0.6729337601006024	2.272070347111624e-17
0.6885047628709497	2.2833274418617045e-17
0.7044360628081949	2.2947050341237512e-17
0.7207359968223236	2.3062014146054255e-17
0.7374130947309375	2.3177889675537444e-17
0.7544760837229436	2.329494715336489e-17
0.7719338929255232	2.3413268484502386e-17
0.7897956580767792	2.353276349752962e-17
0.8080707263065011	2.3653085720576454e-17
0.8267686610275561	2.3774275020448834e-17
0.845899246940458	2.389785068402122e-17
0.8654724951537377	2.402676739374692e-17
0.8854986484227958	2.4163620063164795e-17
0.9059881865099754	2.4308252455149995e-17
0.926951831668661	2.445889417240656e-17
0.948400554254274	2.4618221166502783e-17
0.9703455784651035	2.479493176484262e-17
0.9927983882159711	2.4998263559005913e-17
1.0157707331478054	2.52309806801594e-17
1.0392746347762774	2.5491001586074952e-17
1.0633223927827027	2.5778743134742483e-17
1.087926591450513	2.6091267367075445e-17
1.1131001062506602	2.642745000780481e-17
1.138856110579395	2.6788740978624113e-17
1.1652080826519624	2.718160425440417e-17
1.192169812555798	2.7604430421003406e-17
1.2197554094669347	2.805323730422415e-17
1.2479793090333888	2.853358450106606e-17
1.2768562809293895	2.9055841820067364e-17
1.306401436584406	2.9639878938562584e-17
1.3366302370910124	3.0280866510496434e-17
1.367558501295743	3.0972060830700405e-17
1.3992024140771504	3.1709398328161425e-17
1.4315785348154157	3.250159738988618e-17
1.464703806057935	3.3347984712397246e-17
1.4985955623854192	3.425497555906392e-17
1.533271539483143	3.522021173877152e-17
1.568749883422103	3.6225602135843436e-17
1.6050491601549213	3.727311430753061e-17
1.64218836523148	3.838541527844871e-17
1.6801869337393651	3.957344864988008e-17
1.7190647504743226	4.082853732668184e-17
1.7588421603460487	4.2167194285153436e-17
1.7995399790247515	4.363584913074325e-17
1.8411795038340824	4.5231638740402833e-17
1.8837825248960978	4.690867072018806e-17
1.927371336534117	4.8647524453202383e-17
1.9719687489394244	5.0445159437689915e-17
2.0175981001079313	5.231357662746999e-17
2.0642832680530394	5.427675330529454e-17
2.1120486833010874	5.63603963071057e-17
2.1609193416759522	5.859593576498057e-17
2.2109208173794497	6.103415660919832e-17
2.262079276374414	6.371881803207411e-17
2.3144214900774474	6.672183194207995e-17
2.367974849368501	7.010403722089589e-17
2.4227673789246333	7.392902933437262e-17
2.478827751885418	7.82670933202788e-17
2.5361853048577214	8.318693808645967e-17
2.594870053267654	8.874748133774889e-17
2.654912707067757	9.501510550360463e-17
2.7163446868076386	1.0207404160710374e-16
2.7791981400764696	1.1003753856257829e-16
2.8435059583259292	1.1908351795731855e-16
2.9093017940824426	1.3222782738456623e-16
2.976620078557666	1.482960067582266e-16
3.045496039666474	1.6724855390412606e-16
3.1159657204618605	1.8967837004285934e-16
3.1880659979964068	2.162660079691216e-16
3.261834602620186	2.476288895091109e-16
3.3373101377251877	2.8434159843434743e-16
3.414532099946638	3.267089251980722e-16
3.493540899831727	3.747552721234229e-16
3.574377882986606	4.2815458109043777e-16
3.657085351712699	4.861634166081003e-16
3.7417065871436606	5.47644512106449e-16
3.82828587189456	6.111364286386852e-16
3.9168685132351286	6.750762998445518e-16
4.007500866799249	7.378119980062597e-16
4.100230360843018	7.980154921363426e-16
4.195105521064144	8.544805303477457e-16
4.29217599599562	9.0663109616989e-16
4.391492582986998	9.542585238658252e-16
4.493107254786835	9.97527920240694e-16
4.597073186740219	1.0368460720630758e-15
4.703444784615647	1.0727056672716122e-15
4.812277713075764	1.105612416934414e-15
4.923628924806888	1.1359534526361562e-15
5.037556690322574	1.1639513733066764e-15
5.154120628456799	1.18976714010279e-15
5.273381737562705	1.2135483505598746e-15
5.395402427433298	1.2354709182516797e-15
5.5202465519607165	1.255770856029136e-15
5.647979442551211	1.2747199054803064e-15
5.778667942313331	1.2925773177287638e-15
5.912380441037167	1.3095066607953594e-15
6.049186910983003	1.3255624856989514e-15
6.189158943498037	1.3407235975510249e-15
6.332369786480444	1.3549441329158915e-15
6.478894382710258	1.3682225489595119e-15
6.628809409067217	1.3806506056798068e-15
6.78219331665607	1.3923571258593446e-15
6.939126371860337	1.403483054782542e-15
7.099690698346022	1.414106595179623e-15
7.26397032003721	1.4242355302545771e-15
7.432051205086149	1.433842899509974e-15
7.60402131086069	1.442938470324233e-15
7.77997062997271	1.4516207765956782e-15
7.959991237371595	1.4600660173927082e-15
8.144177338527411	1.4684535154756326e-15
8.332625318728997	1.4769003686481728e-15
8.52543379352271	1.4854460677306582e-15
8.72270366031838	1.4940911057082397e-15
8.924538151189267	1.5028901159553348e-15
9.131042886893809	1.5119829849288383e-15
9.34232593214737	1.5215644203913492e-15
9.558497852172922	1.5318193954446494e-15
9.779671770560213	1.5428057004939375e-15
10.005963428463831	1.5544865753503457e-15
10.23749124517095	1.5667691848409007e-15
10.474376380070606	1.5796030390037822e-15
10.716742796056865	1.5929210149149642e-15
10.964717324399082	1.6065284755529526e-15
11.218429731113195	1.6200282079590917e-15
11.478012784868733	1.6328197254609713e-15
11.743602326467233	1.6441990165832142e-15
12.015337339928204	1.6535466168998337e-15
12.293360025220007	1.660353498363617e-15
12.577815872673643	1.6641650958525323e-15
12.868853739118391	1.6646263066322953e-15
13.166625925779169	1.6613613955658146e-15
13.471288257976301	1.654166172937744e-15
13.78300016666957	1.6430838044298003e-15
14.101924771888998	1.6282430871841768e-15
14.428228968096196	1.6097284132146355e-15
14.762083511520864	1.5875468661789036e-15
15.103663109518202	1.5617248783649041e-15
15.453146511993866	1.532422005157318e-15
15.810716604944572	1.4999763792032854e-15
16.176560506162968	1.4647936376302193e-15
16.550869663157112	1.4273159247718983e-15
16.93383995333567	1.3880329388474595e-15
17.325671786511332	1.3475244449774321e-15
17.726570209776018	1.306396075126083e-15
18.136745014802766	1.2651622554513105e-15
18.556410847630588	1.2241967306174403e-15
18.985787320989516	1.1838062918196158e-15
19.425099129224783	1.1443172124720277e-15
19.87457616588024	1.1060537335890882e-15
20.334453644002508	1.0692791423480278e-15
20.804972219228905	1.03420911402626e-15
21.286378115723355	1.0010727017424896e-15
21.778923255026573	9.700784422399667e-16
22.282865387887473	9.413065454695893e-16
22.798468229145136	9.146901241846435e-16
23.326001595731803	8.900968451769616e-16
23.865741547869096	8.673692194170875e-16
24.417970533531406	8.463056698567271e-16
24.982977536251905	8.266634509197203e-16
25.561058226348877	8.082510196837608e-16
26.152515115651006	7.909409298797668e-16
26.757657715803024	7.745797191363149e-16
27.37680270023431	7.589228868075712e-16
28.010274069875347	7.437112808886299e-16
28.658403322708516	7.287223843637136e-16
29.321529627242434	7.137678892712529e-16
29.999999999999996	6.987248582560526e-16
